record,task,cueDir,electrode,timeSec,ordinaryMean,huberMean,fittedCurve
VisualCogA_Task-1,1,-1,Fz,0.59765625,-1.31092686486047,-2.02718930439999,-1.75677256185057
VisualCogA_Task-1,1,-1,Fz,0.6015625,-1.46960458216049,-1.90352009865928,-1.70619889919526
VisualCogA_Task-1,1,-1,Fz,0.60546875,-1.48641582446244,-1.81429117072425,-1.57655794611629
VisualCogA_Task-1,1,-1,Fz,0.609375,-1.35405100907374,-1.45654326632696,-1.39338212163722
VisualCogA_Task-1,1,-1,Fz,0.61328125,-1.12549697008413,-1.13358560198834,-1.20201494683232
VisualCogA_Task-1,1,-1,Fz,0.6171875,-0.884759903571136,-0.855193450917832,-1.05306337149995
VisualCogA_Task-1,1,-1,Fz,0.62109375,-0.71268638913562,-0.613576882483246,-0.991431900034836
VisualCogA_Task-1,1,-1,Fz,0.625,-0.660856172308074,-0.716139092394562,-1.04553587678319
VisualCogA_Task-1,1,-1,Fz,0.62890625,-0.738721486618694,-1.06439524782985,-1.21230272796192
VisualCogA_Task-1,1,-1,Fz,0.6328125,-0.913507435014718,-1.3794313108649,-1.46121014775556
VisualCogA_Task-1,1,-1,Fz,0.63671875,-1.12110419531024,-1.72902124554003,-1.74941020700428
VisualCogA_Task-1,1,-1,Fz,0.640625,-1.28658787727688,-2.20173186424008,-2.02724007347405
VisualCogA_Task-1,1,-1,Fz,0.64453125,-1.35118459063129,-2.51623408265613,-2.24333783480882
VisualCogA_Task-1,1,-1,Fz,0.6484375,-1.29674272633719,-2.59643788781984,-2.36088256121635
VisualCogA_Task-1,1,-1,Fz,0.65234375,-1.15259269104542,-2.60822123374839,-2.36579467689169
VisualCogA_Task-1,1,-1,Fz,0.65625,-0.97241621281292,-2.43067148572281,-2.2636242165802
VisualCogA_Task-1,1,-1,Fz,0.66015625,-0.787807226781286,-2.12928126324204,-2.08012342809861
VisualCogA_Task-1,1,-1,Fz,0.6640625,-0.570812784859436,-1.6984756777908,-1.85496516502552
VisualCogA_Task-1,1,-1,Fz,0.66796875,-0.241830766318962,-1.2815809086582,-1.63191876720152
VisualCogA_Task-1,1,-1,Fz,0.671875,0.273890403875034,-1.17306950128169,-1.44171278386428
VisualCogA_Task-1,1,-1,Fz,0.67578125,0.982207641610233,-1.48527798845343,-1.28588094270619
VisualCogA_Task-1,1,-1,Fz,0.6796875,1.80015967605341,-1.21436293140964,-1.14357003120444
VisualCogA_Task-1,1,-1,Fz,0.68359375,2.59802206577339,-0.753918704969548,-1.01054325731515
VisualCogA_Task-1,1,-1,Fz,0.6875,3.27605958801898,-0.583800032997289,-0.888463237344862
VisualCogA_Task-1,1,-1,Fz,0.69140625,3.82745009886757,-0.541516219858234,-0.757607208238006
VisualCogA_Task-1,1,-1,Fz,0.6953125,4.3490789090849,-0.509105213487142,-0.572863806576697
VisualCogA_Task-1,1,-1,Fz,0.69921875,4.99283446234849,-0.487558949480951,-0.271114086578077
VisualCogA_Task-1,1,-1,Fz,0.703125,5.8857906429434,-0.402465379683834,0.216074113631513
VisualCogA_Task-1,1,-1,Fz,0.70703125,7.06706859263162,0.110704687886607,0.939095884017158
VisualCogA_Task-1,1,-1,Fz,0.7109375,8.47595043663068,1.36958747036372,1.89680135676766
VisualCogA_Task-1,1,-1,Fz,0.71484375,9.98879954052789,2.82671068041568,3.01900806439428
VisualCogA_Task-1,1,-1,Fz,0.71875,11.4722782347572,4.3423143258832,4.19159904887461
VisualCogA_Task-1,1,-1,Fz,0.72265625,12.8198610251375,5.67305120059345,5.28443257018803
VisualCogA_Task-1,1,-1,Fz,0.7265625,13.9612491213214,6.8571000007565,6.1799264947313
VisualCogA_Task-1,1,-1,Fz,0.73046875,14.8560352847953,7.54169823555067,6.79288357476829
VisualCogA_Task-1,1,-1,Fz,0.734375,15.4892159492881,7.84990796804017,7.09453768806498
VisualCogA_Task-1,1,-1,Fz,0.73828125,15.8791931680484,7.64132420706062,7.1185239341192
VisualCogA_Task-1,1,-1,Fz,0.7421875,16.0944734396377,7.19063160182004,6.96142493576006
VisualCogA_Task-1,1,-1,Fz,0.74609375,16.2593929174501,6.6950168601799,6.76339000522843
VisualCogA_Task-1,1,-1,Fz,0.75,16.5267495379838,5.78236155222406,6.6836690102702
VisualCogA_Task-1,1,-1,Fz,0.75390625,17.0176126977306,5.42149274290868,6.87581405654387
VisualCogA_Task-1,1,-1,Fz,0.7578125,17.7595516818389,6.19970649210941,7.41826829487076
VisualCogA_Task-1,1,-1,Fz,0.76171875,18.6616800779445,8.01736772520963,8.26828143326925
VisualCogA_Task-1,1,-1,Fz,0.765625,19.541276944146,9.32303093739874,9.28155636286096
VisualCogA_Task-1,1,-1,Fz,0.76953125,20.1880260698037,10.6322639974063,10.2928864990959
VisualCogA_Task-1,1,-1,Fz,0.7734375,20.4382813524663,11.7447737097897,11.1405214719687
VisualCogA_Task-1,1,-1,Fz,0.77734375,20.2297459845661,12.7044526081957,11.6909923696668
VisualCogA_Task-1,1,-1,Fz,0.78125,19.6125962346575,12.5401488626498,11.8611846335293
VisualCogA_Task-1,1,-1,Fz,0.78515625,18.7124185859778,11.8757833288008,11.6524387247725
VisualCogA_Task-1,1,-1,Fz,0.7890625,17.6692326654516,11.5208556223456,11.1226754570398
VisualCogA_Task-1,1,-1,Fz,0.79296875,16.5921712232256,10.0399811099094,10.3484276943098
VisualCogA_Task-1,1,-1,Fz,0.796875,15.5522795080029,9.04039349061483,9.43940998100357
VisualCogA_Task-1,1,-1,Fz,0.80078125,14.5998968373811,7.87052152124595,8.4796329795088
VisualCogA_Task-1,1,-1,F3,-0.19921875,1.40391033223553,2.74676000388673,2.50417828951824
VisualCogA_Task-1,1,-1,F3,-0.1953125,1.04830136613145,2.21958807159479,1.98109255359225
VisualCogA_Task-1,1,-1,F3,-0.19140625,0.474721243176054,1.61952066369054,1.47822196053031
